iteration_no.	mse
43147	0.027933766
43148	0.027933753
43149	0.027933741
43150	0.027933729
43151	0.027933716
43152	0.027933704
43153	0.027933691
43154	0.027933679
43155	0.027933667
43156	0.027933654
43157	0.027933642
43158	0.02793363
43159	0.027933617
43160	0.027933605
43161	0.027933593
43162	0.02793358
43163	0.027933568
43164	0.027933555
43165	0.027933543
43166	0.027933531
43167	0.027933518
43168	0.027933506
43169	0.027933494
43170	0.027933481
43171	0.027933469
43172	0.027933456
43173	0.027933444
43174	0.027933432
43175	0.027933419
43176	0.027933407
43177	0.027933394
43178	0.027933382
43179	0.02793337
43180	0.027933357
43181	0.027933345
43182	0.027933333
43183	0.02793332
43184	0.027933308
43185	0.027933295
43186	0.027933283
43187	0.027933271
43188	0.027933258
43189	0.027933246
43190	0.027933234
43191	0.027933221
43192	0.027933209
43193	0.027933196
43194	0.027933184
43195	0.027933172
43196	0.027933159
43197	0.027933147
43198	0.027933135
43199	0.027933122
43200	0.02793311
43201	0.027933097
43202	0.027933085
43203	0.027933073
43204	0.02793306
43205	0.027933048
43206	0.027933035
43207	0.027933023
43208	0.027933011
43209	0.027932998
43210	0.027932986
43211	0.027932973
43212	0.027932961
43213	0.027932949
43214	0.027932936
43215	0.027932924
43216	0.027932912
43217	0.027932899
43218	0.027932887
43219	0.027932874
43220	0.027932862
43221	0.02793285
43222	0.027932837
43223	0.027932825
43224	0.027932812
43225	0.0279328
43226	0.027932788
43227	0.027932775
43228	0.027932763
43229	0.02793275
43230	0.027932738
43231	0.027932726
43232	0.027932713
43233	0.027932701
43234	0.027932689
43235	0.027932676
43236	0.027932664
43237	0.027932651
43238	0.027932639
43239	0.027932627
43240	0.027932614
43241	0.027932602
43242	0.027932589
43243	0.027932577
43244	0.027932565
43245	0.027932552
43246	0.02793254
43247	0.027932527
43248	0.027932515
43249	0.027932503
43250	0.02793249
43251	0.027932478
43252	0.027932465
43253	0.027932453
43254	0.027932441
43255	0.027932428
43256	0.027932416
43257	0.027932403
43258	0.027932391
43259	0.027932379
43260	0.027932366
43261	0.027932354
43262	0.027932341
43263	0.027932329
43264	0.027932317
43265	0.027932304
43266	0.027932292
43267	0.027932279
43268	0.027932267
43269	0.027932255
43270	0.027932242
43271	0.02793223
43272	0.027932217
43273	0.027932205
43274	0.027932193
43275	0.02793218
43276	0.027932168
43277	0.027932155
43278	0.027932143
43279	0.027932131
43280	0.027932118
43281	0.027932106
43282	0.027932093
43283	0.027932081
43284	0.027932069
43285	0.027932056
43286	0.027932044
43287	0.027932031
43288	0.027932019
43289	0.027932007
43290	0.027931994
43291	0.027931982
43292	0.027931969
43293	0.027931957
43294	0.027931945
43295	0.027931932
43296	0.02793192
43297	0.027931907
43298	0.027931895
43299	0.027931883
43300	0.02793187
43301	0.027931858
43302	0.027931845
43303	0.027931833
43304	0.02793182
43305	0.027931808
43306	0.027931796
43307	0.027931783
43308	0.027931771
43309	0.027931758
43310	0.027931746
43311	0.027931734
43312	0.027931721
43313	0.027931709
43314	0.027931696
43315	0.027931684
43316	0.027931672
43317	0.027931659
43318	0.027931647
43319	0.027931634
43320	0.027931622
43321	0.027931609
43322	0.027931597
43323	0.027931585
43324	0.027931572
43325	0.02793156
43326	0.027931547
43327	0.027931535
43328	0.027931523
43329	0.02793151
43330	0.027931498
43331	0.027931485
43332	0.027931473
43333	0.02793146
43334	0.027931448
43335	0.027931436
43336	0.027931423
43337	0.027931411
43338	0.027931398
43339	0.027931386
43340	0.027931374
43341	0.027931361
43342	0.027931349
43343	0.027931336
43344	0.027931324
43345	0.027931311
43346	0.027931299
43347	0.027931287
43348	0.027931274
43349	0.027931262
43350	0.027931249
43351	0.027931237
43352	0.027931225
43353	0.027931212
43354	0.0279312
43355	0.027931187
43356	0.027931175
43357	0.027931162
43358	0.02793115
43359	0.027931138
43360	0.027931125
43361	0.027931113
43362	0.0279311
43363	0.027931088
43364	0.027931075
43365	0.027931063
43366	0.027931051
43367	0.027931038
43368	0.027931026
43369	0.027931013
43370	0.027931001
43371	0.027930988
43372	0.027930976
43373	0.027930964
43374	0.027930951
43375	0.027930939
43376	0.027930926
43377	0.027930914
43378	0.027930901
43379	0.027930889
43380	0.027930877
43381	0.027930864
43382	0.027930852
43383	0.027930839
43384	0.027930827
43385	0.027930814
43386	0.027930802
43387	0.02793079
43388	0.027930777
43389	0.027930765
43390	0.027930752
43391	0.02793074
43392	0.027930727
43393	0.027930715
43394	0.027930703
43395	0.02793069
43396	0.027930678
43397	0.027930665
43398	0.027930653
43399	0.02793064
43400	0.027930628
43401	0.027930616
43402	0.027930603
43403	0.027930591
43404	0.027930578
43405	0.027930566
43406	0.027930553
43407	0.027930541
43408	0.027930529
43409	0.027930516
43410	0.027930504
43411	0.027930491
43412	0.027930479
43413	0.027930466
43414	0.027930454
43415	0.027930441
43416	0.027930429
43417	0.027930417
43418	0.027930404
43419	0.027930392
43420	0.027930379
43421	0.027930367
43422	0.027930354
43423	0.027930342
43424	0.02793033
43425	0.027930317
43426	0.027930305
43427	0.027930292
43428	0.02793028
43429	0.027930267
43430	0.027930255
43431	0.027930242
43432	0.02793023
43433	0.027930218
43434	0.027930205
43435	0.027930193
43436	0.02793018
43437	0.027930168
43438	0.027930155
43439	0.027930143
43440	0.02793013
43441	0.027930118
43442	0.027930106
43443	0.027930093
43444	0.027930081
43445	0.027930068
43446	0.027930056
43447	0.027930043
43448	0.027930031
43449	0.027930018
43450	0.027930006
43451	0.027929994
43452	0.027929981
43453	0.027929969
43454	0.027929956
43455	0.027929944
43456	0.027929931
43457	0.027929919
43458	0.027929906
43459	0.027929894
43460	0.027929882
43461	0.027929869
43462	0.027929857
43463	0.027929844
43464	0.027929832
43465	0.027929819
43466	0.027929807
43467	0.027929794
43468	0.027929782
43469	0.02792977
43470	0.027929757
43471	0.027929745
43472	0.027929732
43473	0.02792972
43474	0.027929707
43475	0.027929695
43476	0.027929682
43477	0.02792967
43478	0.027929657
43479	0.027929645
43480	0.027929633
43481	0.02792962
43482	0.027929608
43483	0.027929595
43484	0.027929583
43485	0.02792957
43486	0.027929558
43487	0.027929545
43488	0.027929533
43489	0.027929521
43490	0.027929508
43491	0.027929496
43492	0.027929483
43493	0.027929471
43494	0.027929458
43495	0.027929446
43496	0.027929433
43497	0.027929421
43498	0.027929408
43499	0.027929396
43500	0.027929383
43501	0.027929371
43502	0.027929359
43503	0.027929346
43504	0.027929334
43505	0.027929321
43506	0.027929309
43507	0.027929296
43508	0.027929284
43509	0.027929271
43510	0.027929259
43511	0.027929246
43512	0.027929234
43513	0.027929222
43514	0.027929209
43515	0.027929197
43516	0.027929184
43517	0.027929172
43518	0.027929159
43519	0.027929147
43520	0.027929134
43521	0.027929122
43522	0.027929109
43523	0.027929097
43524	0.027929084
43525	0.027929072
43526	0.02792906
43527	0.027929047
43528	0.027929035
43529	0.027929022
43530	0.02792901
43531	0.027928997
43532	0.027928985
43533	0.027928972
43534	0.02792896
43535	0.027928947
43536	0.027928935
43537	0.027928922
43538	0.02792891
43539	0.027928897
43540	0.027928885
43541	0.027928873
43542	0.02792886
43543	0.027928848
43544	0.027928835
43545	0.027928823
43546	0.02792881
43547	0.027928798
43548	0.027928785
43549	0.027928773
43550	0.02792876
43551	0.027928748
43552	0.027928735
43553	0.027928723
43554	0.02792871
43555	0.027928698
43556	0.027928686
43557	0.027928673
43558	0.027928661
43559	0.027928648
43560	0.027928636
43561	0.027928623
43562	0.027928611
43563	0.027928598
43564	0.027928586
43565	0.027928573
43566	0.027928561
43567	0.027928548
43568	0.027928536
43569	0.027928523
43570	0.027928511
43571	0.027928498
43572	0.027928486
43573	0.027928473
43574	0.027928461
43575	0.027928449
43576	0.027928436
43577	0.027928424
43578	0.027928411
43579	0.027928399
43580	0.027928386
43581	0.027928374
43582	0.027928361
43583	0.027928349
43584	0.027928336
43585	0.027928324
43586	0.027928311
43587	0.027928299
43588	0.027928286
43589	0.027928274
43590	0.027928261
43591	0.027928249
43592	0.027928236
43593	0.027928224
43594	0.027928211
43595	0.027928199
43596	0.027928187
43597	0.027928174
43598	0.027928162
43599	0.027928149
43600	0.027928137
43601	0.027928124
43602	0.027928112
43603	0.027928099
43604	0.027928087
43605	0.027928074
43606	0.027928062
43607	0.027928049
43608	0.027928037
43609	0.027928024
43610	0.027928012
43611	0.027927999
43612	0.027927987
43613	0.027927974
43614	0.027927962
43615	0.027927949
43616	0.027927937
43617	0.027927924
43618	0.027927912
43619	0.027927899
43620	0.027927887
43621	0.027927874
43622	0.027927862
43623	0.027927849
43624	0.027927837
43625	0.027927824
43626	0.027927812
43627	0.0279278
43628	0.027927787
43629	0.027927775
43630	0.027927762
43631	0.02792775
43632	0.027927737
43633	0.027927725
43634	0.027927712
43635	0.0279277
43636	0.027927687
43637	0.027927675
43638	0.027927662
43639	0.02792765
43640	0.027927637
43641	0.027927625
43642	0.027927612
43643	0.0279276
43644	0.027927587
43645	0.027927575
43646	0.027927562
43647	0.02792755
43648	0.027927537
43649	0.027927525
43650	0.027927512
43651	0.0279275
43652	0.027927487
43653	0.027927475
43654	0.027927462
43655	0.02792745
43656	0.027927437
43657	0.027927425
43658	0.027927412
43659	0.0279274
43660	0.027927387
43661	0.027927375
43662	0.027927362
43663	0.02792735
43664	0.027927337
43665	0.027927325
43666	0.027927312
43667	0.0279273
43668	0.027927287
43669	0.027927275
43670	0.027927262
43671	0.02792725
43672	0.027927237
43673	0.027927225
43674	0.027927212
43675	0.0279272
43676	0.027927187
43677	0.027927175
43678	0.027927162
43679	0.02792715
43680	0.027927137
43681	0.027927125
43682	0.027927112
43683	0.0279271
43684	0.027927087
43685	0.027927075
43686	0.027927062
43687	0.02792705
43688	0.027927037
43689	0.027927025
43690	0.027927012
43691	0.027927
43692	0.027926987
43693	0.027926975
43694	0.027926962
43695	0.02792695
43696	0.027926937
43697	0.027926925
43698	0.027926912
43699	0.0279269
43700	0.027926887
43701	0.027926875
43702	0.027926862
43703	0.02792685
43704	0.027926837
43705	0.027926825
43706	0.027926812
43707	0.0279268
43708	0.027926787
43709	0.027926775
43710	0.027926762
43711	0.02792675
43712	0.027926737
43713	0.027926725
43714	0.027926712
43715	0.0279267
43716	0.027926687
43717	0.027926675
43718	0.027926662
43719	0.02792665
43720	0.027926637
43721	0.027926625
43722	0.027926612
43723	0.0279266
43724	0.027926587
43725	0.027926575
43726	0.027926562
43727	0.02792655
43728	0.027926537
43729	0.027926525
43730	0.027926512
43731	0.0279265
43732	0.027926487
43733	0.027926475
43734	0.027926462
43735	0.02792645
43736	0.027926437
43737	0.027926425
43738	0.027926412
43739	0.0279264
43740	0.027926387
43741	0.027926375
43742	0.027926362
43743	0.027926349
43744	0.027926337
43745	0.027926324
43746	0.027926312
43747	0.027926299
43748	0.027926287
43749	0.027926274
43750	0.027926262
43751	0.027926249
43752	0.027926237
43753	0.027926224
43754	0.027926212
43755	0.027926199
43756	0.027926187
43757	0.027926174
43758	0.027926162
43759	0.027926149
43760	0.027926137
43761	0.027926124
43762	0.027926112
43763	0.027926099
43764	0.027926087
43765	0.027926074
43766	0.027926062
43767	0.027926049
43768	0.027926037
43769	0.027926024
43770	0.027926012
43771	0.027925999
43772	0.027925986
43773	0.027925974
43774	0.027925961
43775	0.027925949
43776	0.027925936
43777	0.027925924
43778	0.027925911
43779	0.027925899
43780	0.027925886
43781	0.027925874
43782	0.027925861
43783	0.027925849
43784	0.027925836
43785	0.027925824
43786	0.027925811
43787	0.027925799
43788	0.027925786
43789	0.027925774
43790	0.027925761
43791	0.027925749
43792	0.027925736
43793	0.027925724
43794	0.027925711
43795	0.027925698
43796	0.027925686
43797	0.027925673
43798	0.027925661
43799	0.027925648
43800	0.027925636
43801	0.027925623
43802	0.027925611
43803	0.027925598
43804	0.027925586
43805	0.027925573
43806	0.027925561
43807	0.027925548
43808	0.027925536
43809	0.027925523
43810	0.027925511
43811	0.027925498
43812	0.027925485
43813	0.027925473
43814	0.02792546
43815	0.027925448
43816	0.027925435
43817	0.027925423
43818	0.02792541
43819	0.027925398
43820	0.027925385
43821	0.027925373
43822	0.02792536
43823	0.027925348
43824	0.027925335
43825	0.027925323
43826	0.02792531
43827	0.027925298
43828	0.027925285
43829	0.027925272
43830	0.02792526
43831	0.027925247
43832	0.027925235
43833	0.027925222
43834	0.02792521
43835	0.027925197
43836	0.027925185
43837	0.027925172
43838	0.02792516
43839	0.027925147
43840	0.027925135
43841	0.027925122
43842	0.02792511
43843	0.027925097
43844	0.027925084
43845	0.027925072
43846	0.027925059
43847	0.027925047
43848	0.027925034
43849	0.027925022
43850	0.027925009
43851	0.027924997
43852	0.027924984
43853	0.027924972
43854	0.027924959
43855	0.027924947
43856	0.027924934
43857	0.027924921
43858	0.027924909
43859	0.027924896
43860	0.027924884
43861	0.027924871
43862	0.027924859
43863	0.027924846
43864	0.027924834
43865	0.027924821
43866	0.027924809
43867	0.027924796
43868	0.027924784
43869	0.027924771
43870	0.027924758
43871	0.027924746
43872	0.027924733
43873	0.027924721
43874	0.027924708
43875	0.027924696
43876	0.027924683
43877	0.027924671
43878	0.027924658
43879	0.027924646
43880	0.027924633
43881	0.02792462
43882	0.027924608
43883	0.027924595
43884	0.027924583
43885	0.02792457
43886	0.027924558
43887	0.027924545
43888	0.027924533
43889	0.02792452
43890	0.027924508
43891	0.027924495
43892	0.027924482
43893	0.02792447
43894	0.027924457
43895	0.027924445
43896	0.027924432
43897	0.02792442
43898	0.027924407
43899	0.027924395
43900	0.027924382
43901	0.02792437
43902	0.027924357
43903	0.027924344
43904	0.027924332
43905	0.027924319
43906	0.027924307
43907	0.027924294
43908	0.027924282
43909	0.027924269
43910	0.027924257
43911	0.027924244
43912	0.027924231
43913	0.027924219
43914	0.027924206
43915	0.027924194
43916	0.027924181
43917	0.027924169
43918	0.027924156
43919	0.027924144
43920	0.027924131
43921	0.027924118
43922	0.027924106
43923	0.027924093
43924	0.027924081
43925	0.027924068
43926	0.027924056
43927	0.027924043
43928	0.027924031
43929	0.027924018
43930	0.027924006
43931	0.027923993
43932	0.02792398
43933	0.027923968
43934	0.027923955
43935	0.027923943
43936	0.02792393
43937	0.027923918
43938	0.027923905
43939	0.027923892
43940	0.02792388
43941	0.027923867
43942	0.027923855
43943	0.027923842
43944	0.02792383
43945	0.027923817
43946	0.027923805
43947	0.027923792
43948	0.027923779
43949	0.027923767
43950	0.027923754
43951	0.027923742
43952	0.027923729
43953	0.027923717
43954	0.027923704
43955	0.027923692
43956	0.027923679
43957	0.027923666
43958	0.027923654
43959	0.027923641
43960	0.027923629
43961	0.027923616
43962	0.027923604
43963	0.027923591
43964	0.027923578
43965	0.027923566
43966	0.027923553
43967	0.027923541
43968	0.027923528
43969	0.027923516
43970	0.027923503
43971	0.027923491
43972	0.027923478
43973	0.027923465
43974	0.027923453
43975	0.02792344
43976	0.027923428
43977	0.027923415
43978	0.027923403
43979	0.02792339
43980	0.027923377
43981	0.027923365
43982	0.027923352
43983	0.02792334
43984	0.027923327
43985	0.027923315
43986	0.027923302
43987	0.027923289
43988	0.027923277
43989	0.027923264
43990	0.027923252
43991	0.027923239
43992	0.027923227
43993	0.027923214
43994	0.027923202
43995	0.027923189
43996	0.027923176
43997	0.027923164
43998	0.027923151
43999	0.027923139
44000	0.027923126
44001	0.027923114
44002	0.027923101
44003	0.027923088
44004	0.027923076
44005	0.027923063
44006	0.027923051
44007	0.027923038
44008	0.027923026
44009	0.027923013
44010	0.027923
44011	0.027922988
44012	0.027922975
44013	0.027922963
44014	0.02792295
44015	0.027922938
44016	0.027922925
44017	0.027922912
44018	0.0279229
44019	0.027922887
44020	0.027922875
44021	0.027922862
44022	0.027922849
44023	0.027922837
44024	0.027922824
44025	0.027922812
44026	0.027922799
44027	0.027922787
44028	0.027922774
44029	0.027922761
44030	0.027922749
44031	0.027922736
44032	0.027922724
44033	0.027922711
44034	0.027922699
44035	0.027922686
44036	0.027922673
44037	0.027922661
44038	0.027922648
44039	0.027922636
44040	0.027922623
44041	0.027922611
44042	0.027922598
44043	0.027922585
44044	0.027922573
44045	0.02792256
44046	0.027922548
44047	0.027922535
44048	0.027922522
44049	0.02792251
44050	0.027922497
44051	0.027922485
44052	0.027922472
44053	0.02792246
44054	0.027922447
44055	0.027922434
44056	0.027922422
44057	0.027922409
44058	0.027922397
44059	0.027922384
44060	0.027922371
44061	0.027922359
44062	0.027922346
44063	0.027922334
44064	0.027922321
44065	0.027922309
44066	0.027922296
44067	0.027922283
44068	0.027922271
44069	0.027922258
44070	0.027922246
44071	0.027922233
44072	0.02792222
44073	0.027922208
44074	0.027922195
44075	0.027922183
44076	0.02792217
44077	0.027922158
44078	0.027922145
44079	0.027922132
44080	0.02792212
44081	0.027922107
44082	0.027922095
44083	0.027922082
44084	0.027922069
44085	0.027922057
44086	0.027922044
44087	0.027922032
44088	0.027922019
44089	0.027922006
44090	0.027921994
44091	0.027921981
44092	0.027921969
44093	0.027921956
44094	0.027921944
44095	0.027921931
44096	0.027921918
44097	0.027921906
44098	0.027921893
44099	0.027921881
44100	0.027921868
44101	0.027921855
44102	0.027921843
44103	0.02792183
44104	0.027921818
44105	0.027921805
44106	0.027921792
44107	0.02792178
44108	0.027921767
44109	0.027921755
44110	0.027921742
44111	0.027921729
44112	0.027921717
44113	0.027921704
44114	0.027921692
44115	0.027921679
44116	0.027921666
44117	0.027921654
44118	0.027921641
44119	0.027921629
44120	0.027921616
44121	0.027921603
44122	0.027921591
44123	0.027921578
44124	0.027921566
44125	0.027921553
44126	0.027921541
44127	0.027921528
44128	0.027921515
44129	0.027921503
44130	0.02792149
44131	0.027921478
44132	0.027921465
44133	0.027921452
44134	0.02792144
44135	0.027921427
44136	0.027921415
44137	0.027921402
44138	0.027921389
44139	0.027921377
44140	0.027921364
44141	0.027921352
44142	0.027921339
44143	0.027921326
44144	0.027921314
44145	0.027921301
44146	0.027921289
44147	0.027921276
44148	0.027921263
44149	0.027921251
44150	0.027921238
44151	0.027921226
44152	0.027921213
44153	0.0279212
44154	0.027921188
44155	0.027921175
44156	0.027921162
44157	0.02792115
44158	0.027921137
44159	0.027921125
44160	0.027921112
44161	0.027921099
44162	0.027921087
44163	0.027921074
44164	0.027921062
44165	0.027921049
44166	0.027921036
44167	0.027921024
44168	0.027921011
44169	0.027920999
44170	0.027920986
44171	0.027920973
44172	0.027920961
44173	0.027920948
44174	0.027920936
44175	0.027920923
44176	0.02792091
44177	0.027920898
44178	0.027920885
44179	0.027920873
44180	0.02792086
44181	0.027920847
44182	0.027920835
44183	0.027920822
44184	0.02792081
44185	0.027920797
44186	0.027920784
44187	0.027920772
44188	0.027920759
44189	0.027920746
44190	0.027920734
44191	0.027920721
44192	0.027920709
44193	0.027920696
44194	0.027920683
44195	0.027920671
44196	0.027920658
44197	0.027920646
44198	0.027920633
44199	0.02792062
44200	0.027920608
44201	0.027920595
44202	0.027920583
44203	0.02792057
44204	0.027920557
44205	0.027920545
44206	0.027920532
44207	0.027920519
44208	0.027920507
44209	0.027920494
44210	0.027920482
44211	0.027920469
44212	0.027920456
44213	0.027920444
44214	0.027920431
44215	0.027920419
44216	0.027920406
44217	0.027920393
44218	0.027920381
44219	0.027920368
44220	0.027920355
44221	0.027920343
44222	0.02792033
44223	0.027920318
44224	0.027920305
44225	0.027920292
44226	0.02792028
44227	0.027920267
44228	0.027920255
44229	0.027920242
44230	0.027920229
44231	0.027920217
44232	0.027920204
44233	0.027920191
44234	0.027920179
44235	0.027920166
44236	0.027920154
44237	0.027920141
44238	0.027920128
44239	0.027920116
44240	0.027920103
44241	0.02792009
44242	0.027920078
44243	0.027920065
44244	0.027920053
44245	0.02792004
44246	0.027920027
44247	0.027920015
44248	0.027920002
44249	0.027919989
44250	0.027919977
44251	0.027919964
44252	0.027919952
44253	0.027919939
44254	0.027919926
44255	0.027919914
44256	0.027919901
44257	0.027919888
44258	0.027919876
44259	0.027919863
44260	0.027919851
44261	0.027919838
44262	0.027919825
44263	0.027919813
44264	0.0279198
44265	0.027919787
44266	0.027919775
44267	0.027919762
44268	0.02791975
44269	0.027919737
44270	0.027919724
44271	0.027919712
44272	0.027919699
44273	0.027919686
44274	0.027919674
44275	0.027919661
44276	0.027919649
44277	0.027919636
44278	0.027919623
44279	0.027919611
44280	0.027919598
44281	0.027919585
44282	0.027919573
44283	0.02791956
44284	0.027919548
44285	0.027919535
44286	0.027919522
44287	0.02791951
44288	0.027919497
44289	0.027919484
44290	0.027919472
44291	0.027919459
44292	0.027919446
44293	0.027919434
44294	0.027919421
44295	0.027919409
44296	0.027919396
44297	0.027919383
44298	0.027919371
44299	0.027919358
44300	0.027919345
44301	0.027919333
44302	0.02791932
44303	0.027919308
44304	0.027919295
44305	0.027919282
44306	0.02791927
44307	0.027919257
44308	0.027919244
44309	0.027919232
44310	0.027919219
44311	0.027919206
44312	0.027919194
44313	0.027919181
44314	0.027919169
44315	0.027919156
44316	0.027919143
44317	0.027919131
44318	0.027919118
44319	0.027919105
44320	0.027919093
44321	0.02791908
44322	0.027919067
44323	0.027919055
44324	0.027919042
44325	0.02791903
44326	0.027919017
44327	0.027919004
44328	0.027918992
44329	0.027918979
44330	0.027918966
44331	0.027918954
44332	0.027918941
44333	0.027918928
44334	0.027918916
44335	0.027918903
44336	0.027918891
44337	0.027918878
44338	0.027918865
44339	0.027918853
44340	0.02791884
44341	0.027918827
44342	0.027918815
44343	0.027918802
44344	0.027918789
44345	0.027918777
44346	0.027918764
44347	0.027918751
44348	0.027918739
44349	0.027918726
44350	0.027918714
44351	0.027918701
44352	0.027918688
44353	0.027918676
44354	0.027918663
44355	0.02791865
44356	0.027918638
44357	0.027918625
44358	0.027918612
44359	0.0279186
44360	0.027918587
44361	0.027918574
44362	0.027918562
44363	0.027918549
44364	0.027918537
44365	0.027918524
44366	0.027918511
44367	0.027918499
44368	0.027918486
44369	0.027918473
44370	0.027918461
44371	0.027918448
44372	0.027918435
44373	0.027918423
44374	0.02791841
44375	0.027918397
44376	0.027918385
44377	0.027918372
44378	0.027918359
44379	0.027918347
44380	0.027918334
44381	0.027918321
44382	0.027918309
44383	0.027918296
44384	0.027918284
44385	0.027918271
44386	0.027918258
44387	0.027918246
44388	0.027918233
44389	0.02791822
44390	0.027918208
44391	0.027918195
44392	0.027918182
44393	0.02791817
44394	0.027918157
44395	0.027918144
44396	0.027918132
44397	0.027918119
44398	0.027918106
44399	0.027918094
44400	0.027918081
44401	0.027918068
44402	0.027918056
44403	0.027918043
44404	0.027918031
44405	0.027918018
44406	0.027918005
44407	0.027917993
44408	0.02791798
44409	0.027917967
44410	0.027917955
44411	0.027917942
44412	0.027917929
44413	0.027917917
44414	0.027917904
44415	0.027917891
44416	0.027917879
44417	0.027917866
44418	0.027917853
44419	0.027917841
44420	0.027917828
44421	0.027917815
44422	0.027917803
44423	0.02791779
44424	0.027917777
44425	0.027917765
44426	0.027917752
44427	0.027917739
44428	0.027917727
44429	0.027917714
44430	0.027917701
44431	0.027917689
44432	0.027917676
44433	0.027917663
44434	0.027917651
44435	0.027917638
44436	0.027917625
44437	0.027917613
44438	0.0279176
44439	0.027917588
44440	0.027917575
44441	0.027917562
44442	0.02791755
44443	0.027917537
44444	0.027917524
44445	0.027917512
44446	0.027917499
44447	0.027917486
44448	0.027917474
44449	0.027917461
44450	0.027917448
44451	0.027917436
44452	0.027917423
44453	0.02791741
44454	0.027917398
44455	0.027917385
44456	0.027917372
44457	0.02791736
44458	0.027917347
44459	0.027917334
44460	0.027917322
44461	0.027917309
44462	0.027917296
44463	0.027917284
44464	0.027917271
44465	0.027917258
44466	0.027917246
44467	0.027917233
44468	0.02791722
44469	0.027917208
44470	0.027917195
44471	0.027917182
44472	0.02791717
44473	0.027917157
44474	0.027917144
44475	0.027917132
44476	0.027917119
44477	0.027917106
44478	0.027917094
44479	0.027917081
44480	0.027917068
44481	0.027917056
44482	0.027917043
44483	0.02791703
44484	0.027917018
44485	0.027917005
44486	0.027916992
44487	0.02791698
44488	0.027916967
44489	0.027916954
44490	0.027916942
44491	0.027916929
44492	0.027916916
44493	0.027916904
44494	0.027916891
44495	0.027916878
44496	0.027916866
44497	0.027916853
44498	0.02791684
44499	0.027916828
44500	0.027916815
44501	0.027916802
44502	0.027916789
44503	0.027916777
44504	0.027916764
44505	0.027916751
44506	0.027916739
44507	0.027916726
44508	0.027916713
44509	0.027916701
44510	0.027916688
44511	0.027916675
44512	0.027916663
44513	0.02791665
44514	0.027916637
44515	0.027916625
44516	0.027916612
44517	0.027916599
44518	0.027916587
44519	0.027916574
44520	0.027916561
44521	0.027916549
44522	0.027916536
44523	0.027916523
44524	0.027916511
44525	0.027916498
44526	0.027916485
44527	0.027916473
44528	0.02791646
44529	0.027916447
44530	0.027916435
44531	0.027916422
44532	0.027916409
44533	0.027916397
44534	0.027916384
44535	0.027916371
44536	0.027916358
44537	0.027916346
44538	0.027916333
44539	0.02791632
44540	0.027916308
44541	0.027916295
44542	0.027916282
44543	0.02791627
44544	0.027916257
44545	0.027916244
44546	0.027916232
44547	0.027916219
44548	0.027916206
44549	0.027916194
44550	0.027916181
44551	0.027916168
44552	0.027916156
44553	0.027916143
44554	0.02791613
44555	0.027916118
44556	0.027916105
44557	0.027916092
44558	0.027916079
44559	0.027916067
44560	0.027916054
44561	0.027916041
44562	0.027916029
44563	0.027916016
44564	0.027916003
44565	0.027915991
44566	0.027915978
44567	0.027915965
44568	0.027915953
44569	0.02791594
44570	0.027915927
44571	0.027915915
44572	0.027915902
44573	0.027915889
44574	0.027915877
44575	0.027915864
44576	0.027915851
44577	0.027915838
44578	0.027915826
44579	0.027915813
44580	0.0279158
44581	0.027915788
44582	0.027915775
44583	0.027915762
44584	0.02791575
44585	0.027915737
44586	0.027915724
44587	0.027915712
44588	0.027915699
44589	0.027915686
44590	0.027915674
44591	0.027915661
44592	0.027915648
44593	0.027915635
44594	0.027915623
44595	0.02791561
44596	0.027915597
44597	0.027915585
44598	0.027915572
44599	0.027915559
44600	0.027915547
44601	0.027915534
44602	0.027915521
44603	0.027915509
44604	0.027915496
44605	0.027915483
44606	0.02791547
44607	0.027915458
44608	0.027915445
44609	0.027915432
44610	0.02791542
44611	0.027915407
44612	0.027915394
44613	0.027915382
44614	0.027915369
44615	0.027915356
44616	0.027915344
44617	0.027915331
44618	0.027915318
44619	0.027915305
44620	0.027915293
44621	0.02791528
44622	0.027915267
44623	0.027915255
44624	0.027915242
44625	0.027915229
44626	0.027915217
44627	0.027915204
44628	0.027915191
44629	0.027915178
44630	0.027915166
44631	0.027915153
44632	0.02791514
44633	0.027915128
44634	0.027915115
44635	0.027915102
44636	0.02791509
44637	0.027915077
44638	0.027915064
44639	0.027915051
44640	0.027915039
44641	0.027915026
44642	0.027915013
44643	0.027915001
44644	0.027914988
44645	0.027914975
44646	0.027914963
44647	0.02791495
44648	0.027914937
44649	0.027914924
44650	0.027914912
44651	0.027914899
44652	0.027914886
44653	0.027914874
44654	0.027914861
44655	0.027914848
44656	0.027914836
44657	0.027914823
44658	0.02791481
44659	0.027914797
44660	0.027914785
44661	0.027914772
44662	0.027914759
44663	0.027914747
44664	0.027914734
44665	0.027914721
44666	0.027914709
44667	0.027914696
44668	0.027914683
44669	0.02791467
44670	0.027914658
44671	0.027914645
44672	0.027914632
44673	0.02791462
44674	0.027914607
44675	0.027914594
44676	0.027914582
44677	0.027914569
44678	0.027914556
44679	0.027914543
44680	0.027914531
44681	0.027914518
44682	0.027914505
44683	0.027914493
44684	0.02791448
44685	0.027914467
44686	0.027914454
44687	0.027914442
44688	0.027914429
44689	0.027914416
44690	0.027914404
44691	0.027914391
44692	0.027914378
44693	0.027914365
44694	0.027914353
44695	0.02791434
44696	0.027914327
44697	0.027914315
44698	0.027914302
44699	0.027914289
44700	0.027914277
